ItemIndex,Id,CategoryIdx,ColorIdx,GraphicIdx,NormPrice
58641,720629003,118,5,25,0.0
58642,720629004,118,20,25,0.0
58643,720635002,34,1,0,0.0
58644,720635007,34,48,0,0.0
58645,720635008,34,1,0,0.0
58646,720647001,34,27,9,0.0
58647,720647002,34,19,9,0.0
58648,720650002,34,2,25,0.0
58649,720650003,34,21,25,0.0
58650,720651001,34,19,25,0.0
58651,720651002,34,2,25,0.0
58652,720652001,111,5,21,0.0
58653,720653001,34,1,0,0.0
58654,720653002,34,41,0,0.0
58655,720653003,34,8,0,0.0
58656,720654001,34,27,25,0.0
58657,720654003,34,19,25,0.0
58658,720656001,91,47,25,0.0
58659,720656002,91,5,0,0.0
58660,720656003,91,20,8,0.0
58661,720656004,91,45,25,0.0
58662,720657002,11,5,25,0.0
58663,720658001,91,47,25,0.0
58664,720658002,91,20,25,0.0
58665,720658003,91,47,0,0.0
58666,720658004,91,5,0,0.0
58667,720658005,91,47,0,0.0
58668,720687001,17,1,25,0.0
58669,720687002,17,47,25,0.0
58670,720687008,17,20,25,0.0
58671,720715001,46,2,1,0.0
58672,720724001,34,2,3,0.0
58673,720741001,34,20,26,0.0
58674,720741002,34,42,4,0.0
58675,720750001,13,5,25,0.0
58676,720750002,13,47,25,0.0
58677,720752003,5,0,20,0.0
58678,720756001,13,1,25,0.0
58679,720756002,13,42,25,0.0
58680,720758001,28,13,4,0.0
58681,720759001,60,4,25,0.0
58682,720764001,34,1,0,0.0
58683,720764002,34,5,25,0.0
58684,720770001,17,22,6,0.0
58685,720775001,105,7,13,0.0
58686,720784001,118,5,4,0.0
58687,720789002,12,19,0,0.0
58688,720792001,105,47,25,0.0
58689,720793001,25,1,25,0.0
58690,720799001,110,5,10,0.0
58691,720799002,110,47,0,0.0
58692,720799003,110,17,22,0.0
58693,720800001,92,5,0,0.0
58694,720804002,113,1,25,0.0
58695,720810001,118,1,25,0.0
58696,720810002,118,20,7,0.0
58697,720810003,118,5,7,0.0
58698,720810004,118,47,25,0.0
58699,720810005,118,5,7,0.0
58700,720810007,118,5,7,0.0
58701,720810011,118,1,25,0.0
58702,720810017,118,20,7,0.0
58703,720810018,118,20,7,0.0
58704,720812001,34,1,13,0.0
58705,720813002,34,1,0,0.0
58706,720814001,92,1,0,0.0
58707,720815001,60,1,0,0.0
58708,720821001,5,30,25,0.0
58709,720861001,118,1,7,0.0
58710,720861002,118,1,7,0.0
58711,720861003,118,2,7,0.0
58712,720876001,118,2,7,0.0
58713,720876003,118,20,7,0.0
58714,720877001,34,1,25,0.0
58715,720877002,34,9,25,0.0
58716,720890001,110,30,25,0.0
58717,720890002,110,1,25,0.0
58718,720890003,110,24,25,0.0
58719,720897001,34,20,0,0.0
58720,720897002,34,1,26,0.0
58721,720897003,34,5,26,0.0
58722,720901001,118,20,7,0.0
58723,720906001,28,48,25,0.0
58724,720906002,28,20,25,0.0
58725,720907003,91,2,7,0.0
58726,720924001,95,20,7,0.0
58727,720935001,95,5,25,0.0
58728,720935002,95,42,25,0.0
58729,720949001,25,4,25,0.0
58730,720952001,113,1,14,0.0
58731,720952002,113,24,14,0.0
58732,720953001,46,1,25,0.0
58733,720953002,46,24,25,0.0
58734,720963001,113,20,26,0.0
58735,720990001,36,2,7,0.0
58736,720993001,15,19,0,0.0
58737,720996001,118,20,7,0.0
58738,720996002,118,2,7,0.0
58739,720996003,118,20,7,0.0
58740,721003001,123,5,26,0.0
58741,721003002,123,5,26,0.0
58742,721006001,9,1,0,0.0
58743,721006002,9,28,0,0.0
58744,721008001,107,1,0,0.0
58745,721008002,107,28,0,0.0
58746,721011001,113,26,0,0.0
58747,721011002,113,2,26,0.0
58748,721015001,87,43,25,0.0
58749,721015002,87,3,25,0.0
58750,721021001,106,1,25,0.0
58751,721033002,95,1,8,0.0
58752,721033004,95,42,0,0.0
58753,721035001,112,5,8,0.0
58754,721040002,113,5,25,0.0
58755,721046001,73,5,8,0.0
58756,721050001,95,2,7,0.0
58757,721057001,9,20,26,0.0
58758,721058001,107,20,26,0.0
58759,721059001,9,47,8,0.0
58760,721059003,9,29,0,0.0
58761,721059004,9,9,0,0.0
58762,721060001,107,47,8,0.0
58763,721063001,92,2,7,0.0
58764,721063003,92,1,7,0.0
58765,721063004,92,2,7,0.0
58766,721063005,92,20,7,0.0
58767,721063006,92,5,7,0.0
58768,721063007,92,7,7,0.0
58769,721063009,92,47,7,0.0
58770,721075001,34,2,7,0.0
58771,721085001,59,17,15,0.0
58772,721096001,59,17,1,0.0
58773,721097001,92,17,1,0.0
58774,721097002,92,1,0,0.0
58775,721098001,110,30,1,0.0
58776,721098002,110,47,22,0.0
58777,721098003,110,17,22,0.0
58778,721100001,25,17,0,0.0
58779,721105001,84,5,18,0.0
58780,721107001,36,23,25,0.0
58781,721107002,36,19,25,0.0
58782,721107003,36,19,25,0.0
58783,721109001,105,1,25,0.0
58784,721118001,95,8,0,0.0
58785,721118003,95,49,0,0.0
58786,721118004,95,0,26,0.0
58787,721128001,37,43,25,0.0
58788,721135002,113,47,14,0.0
58789,721135003,113,19,14,0.0
58790,721136005,113,6,25,0.0
58791,721136007,113,29,26,0.0
58792,721136008,113,1,0,0.0
58793,721141001,37,42,25,0.0
58794,721143001,37,1,25,0.0
58795,721148001,70,43,25,0.0
58796,721151001,37,43,25,0.0
58797,721155001,37,14,25,0.0
58798,721160001,37,14,25,0.0
58799,721160002,37,43,25,0.0
58800,721160003,37,24,25,0.0
58801,721168001,37,7,25,0.0
58802,721174001,37,6,25,0.0
58803,721176001,73,49,25,0.0
58804,721178001,85,1,25,0.0
58805,721178002,85,12,25,0.0
58806,721183001,70,14,25,0.0
58807,721187001,85,14,25,0.0
58808,721187002,85,43,25,0.0
58809,721197001,101,27,25,0.0
58810,721206001,37,14,25,0.0
58811,721214001,24,2,25,0.0
58812,721221001,99,1,25,0.0
58813,721225001,37,42,25,0.0
58814,721257001,87,1,25,0.0
58815,721257002,87,40,25,0.0
58816,721257003,87,40,25,0.0
58817,721264001,6,1,0,0.0
58818,721266001,59,1,25,0.0
58819,721266002,59,6,25,0.0
58820,721266003,59,11,25,0.0
58821,721266004,59,40,25,0.0
58822,721266006,59,19,25,0.0
58823,721266008,59,48,25,0.0
58824,721266010,59,5,25,0.0
58825,721267001,60,1,25,0.0
58826,721267002,60,24,25,0.0
58827,721267003,60,42,25,0.0
58828,721268001,60,1,25,0.0
58829,721268002,60,39,25,0.0
58830,721268004,60,8,25,0.0
58831,721268006,60,0,25,0.0
58832,721269001,60,1,25,0.0
58833,721269013,60,24,25,0.0
58834,721269014,60,48,25,0.0
58835,721270003,11,1,13,0.0
58836,721270005,11,40,4,0.0
58837,721270012,11,1,25,0.0
58838,721270015,11,23,25,0.0
58839,721270016,11,25,4,0.0
58840,721270017,11,9,25,0.0
58841,721270019,11,15,25,0.0
58842,721270020,11,17,26,0.0
58843,721270021,11,1,4,0.0
58844,721273001,60,2,7,0.0
58845,721273002,60,1,7,0.0
58846,721273009,60,48,25,0.0
58847,721273010,60,19,25,0.0
58848,721275001,60,1,0,0.0
58849,721275002,60,42,0,0.0
58850,721280001,42,1,25,0.0
58851,721285001,87,24,25,0.0
58852,721287001,6,40,25,0.0
58853,721287002,6,1,25,0.0
58854,721287003,6,19,0,0.0
58855,721287004,6,23,25,0.0
58856,721298001,34,1,0,0.0
58857,721298003,34,42,0,0.0
58858,721298005,34,19,0,0.0
58859,721299002,34,42,0,0.0
58860,721299003,34,19,0,0.0
58861,721299007,34,47,0,0.0
58862,721320001,34,1,25,0.0
58863,721320006,34,19,0,0.0
58864,721320007,34,5,0,0.0
58865,721320010,34,1,0,0.0
58866,721320012,34,47,26,0.0
58867,721320013,34,48,0,0.0
58868,721320014,34,29,0,0.0
58869,721323001,36,20,7,0.0
58870,721338001,34,24,0,0.0
58871,721338003,34,30,0,0.0
58872,721338004,34,1,0,0.0
58873,721354001,87,13,25,0.0
58874,721359001,92,2,7,0.0
58875,721359004,92,20,7,0.0
58876,721365001,60,2,7,0.0
58877,721366001,118,16,25,0.0
58878,721366002,118,1,25,0.0
58879,721366003,118,7,25,0.0
58880,721366004,118,5,25,0.0
58881,721366005,118,4,25,0.0
58882,721368001,118,2,7,0.0
58883,721368002,118,20,7,0.0
58884,721386001,34,5,7,0.0
58885,721388001,105,47,10,0.0
58886,721388002,105,1,10,0.0
58887,721388003,105,17,10,0.0
58888,721388004,105,5,0,0.0
58889,721388005,105,28,10,0.0
58890,721390001,118,1,25,0.0
58891,721390002,118,5,25,0.0
58892,721390003,118,7,25,0.0
58893,721390004,118,49,25,0.0
58894,721390005,118,0,25,0.0
58895,721390006,118,4,25,0.0
58896,721390008,118,49,25,0.0
58897,721390009,118,47,25,0.0
58898,721390012,118,22,25,0.0
58899,721390013,118,6,25,0.0
58900,721390017,118,16,25,0.0
58901,721403002,11,0,25,0.0
58902,721404003,83,1,10,0.0
58903,721404004,83,5,0,0.0
58904,721414003,113,47,25,0.0
58905,721414004,113,5,25,0.0
58906,721426001,118,1,25,0.0
58907,721427002,118,28,25,0.0
58908,721427003,118,1,25,0.0
58909,721427005,118,5,25,0.0
58910,721427006,118,24,25,0.0
58911,721433001,5,19,25,0.0
58912,721433004,5,28,25,0.0
58913,721435001,87,1,25,0.0
58914,721435002,87,49,25,0.0
58915,721435004,87,24,17,0.0
58916,721435005,87,24,25,0.0
58917,721446001,5,19,5,0.0
58918,721450001,60,6,7,0.0
58919,721450003,60,2,7,0.0
58920,721450004,60,29,7,0.0
58921,721457002,123,5,0,0.0
58922,721457004,123,1,25,0.0
58923,721457005,123,47,14,0.0
58924,721457007,123,42,14,0.0
58925,721457008,123,5,14,0.0
58926,721460001,59,42,22,0.0
58927,721460002,59,5,22,0.0
58928,721464001,87,1,25,0.0
58929,721464002,87,24,25,0.0
58930,721468001,87,1,25,0.0
58931,721468003,87,49,25,0.0
58932,721472001,110,46,29,0.0
58933,721476001,105,1,5,0.0
58934,721481001,12,47,14,0.0
58935,721481003,12,5,26,0.0
58936,721485001,110,5,28,0.0
58937,721485002,110,1,28,0.0
58938,721486001,73,35,5,0.0
58939,721488001,34,6,22,0.0
58940,721488002,34,47,22,0.0
58941,721488003,34,19,22,0.0
58942,721488004,34,1,22,0.0
58943,721488005,34,22,22,0.0
58944,721488006,34,11,22,0.0
58945,721488007,34,1,26,0.0
58946,721488008,34,42,22,0.0
58947,721488009,34,2,22,0.0
58948,721488010,34,11,22,0.0
58949,721488015,34,24,22,0.0
58950,721490001,55,20,0,0.0
58951,721490002,55,9,0,0.0
58952,721491001,55,5,26,0.0
58953,721493003,13,1,25,0.0
58954,721493004,13,11,25,0.0
58955,721494001,110,5,0,0.0
58956,721500001,36,19,21,0.0
58957,721500002,36,5,25,0.0
58958,721511002,34,1,0,0.0
58959,721511003,34,0,0,0.0
58960,721511004,34,42,25,0.0
58961,721518001,91,13,25,0.0
58962,721522001,34,35,0,0.0
58963,721527001,34,1,10,0.0
58964,721529001,34,1,11,0.0
58965,721542001,73,45,0,0.0
58966,721543001,29,28,1,0.0
58967,721544002,11,47,26,0.0
58968,721545001,95,28,0,0.0
58969,721546001,8,30,25,0.0
58970,721546002,8,1,25,0.0
58971,721571001,65,24,14,0.0
58972,721575001,89,47,0,0.0
58973,721575002,89,5,0,0.0
58974,721575003,89,11,0,0.0
58975,721576001,118,1,25,0.0
58976,721576002,118,0,25,0.0
58977,721576003,118,6,0,0.0
58978,721577001,61,15,25,0.0
58979,721577002,61,11,25,0.0
58980,721577003,61,48,25,0.0
58981,721583001,34,1,25,0.0
58982,721583002,34,17,15,0.0
58983,721589001,34,1,25,0.0
58984,721598001,95,1,7,0.0
58985,721609001,118,17,7,0.0
58986,721609002,118,5,7,0.0
58987,721632001,118,1,25,0.0
58988,721632002,118,5,25,0.0
58989,721636001,118,1,25,0.0
58990,721636002,118,17,15,0.0
58991,721649001,123,1,14,0.0
58992,721649002,123,5,14,0.0
58993,721649003,123,42,14,0.0
58994,721657001,34,1,25,0.0
58995,721674002,34,1,25,0.0
58996,721683001,110,47,25,0.0
58997,721683002,110,1,25,0.0
58998,721683003,110,24,25,0.0
58999,721683005,110,47,26,0.0
59000,721683009,110,16,24,0.0
59001,721683010,110,1,26,0.0
59002,721688001,118,2,7,0.0
59003,721703001,118,2,7,0.0
59004,721744001,34,1,0,0.0
59005,721744002,34,1,25,0.0
59006,721744006,34,5,0,0.0
59007,721744007,34,47,0,0.0
59008,721746001,60,24,25,0.0
59009,721756001,105,9,25,0.0
59010,721756002,105,17,15,0.0
59011,721762001,60,1,25,0.0
59012,721762002,60,9,25,0.0
59013,721773001,92,2,7,0.0
59014,721776001,46,7,25,0.0
59015,721786001,92,2,7,0.0
59016,721790001,5,1,25,0.0
59017,721798001,5,1,25,0.0
59018,721803001,8,1,25,0.0
59019,721805001,93,1,25,0.0
59020,721805002,5,22,25,0.0
59021,721805004,5,7,25,0.0
59022,721805005,5,0,25,0.0
59023,721805008,5,0,25,0.0
59024,721805010,93,1,25,0.0
59025,721828001,118,5,7,0.0
59026,721836001,55,5,3,0.0
59027,721842001,54,17,25,0.0
59028,721848001,34,5,26,0.0
59029,721858001,105,29,13,0.0
59030,721866001,105,1,13,0.0
59031,721884001,118,47,25,0.0
59032,721884002,118,2,25,0.0
59033,721900001,55,2,25,0.0
59034,721900002,55,24,25,0.0
59035,721906001,12,29,25,0.0
59036,721909001,12,5,26,0.0
59037,721910001,12,47,25,0.0
59038,721911001,113,47,25,0.0
59039,721911002,113,24,26,0.0
59040,721915001,92,16,0,0.0
59041,721927001,12,5,0,0.0
59042,721928001,92,22,25,0.0
59043,721928003,92,20,25,0.0
59044,721928004,92,47,25,0.0
59045,721928005,92,5,18,0.0
59046,721928006,92,1,18,0.0
59047,721929001,110,22,10,0.0
59048,721929002,110,1,22,0.0
59049,721929003,110,47,22,0.0
59050,721929005,110,17,15,0.0
59051,721929006,110,47,10,0.0
59052,721929007,110,22,10,0.0
59053,721929008,110,22,10,0.0
59054,721929009,110,1,22,0.0
59055,721929012,110,47,10,0.0
59056,721929013,110,17,15,0.0
59057,721929014,110,22,10,0.0
59058,721929015,110,47,10,0.0
59059,721929016,110,47,10,0.0
59060,721929017,110,1,25,0.0
59061,721929018,110,1,25,0.0
59062,721930001,113,47,22,0.0
59063,721930002,113,47,10,0.0
59064,721930004,113,17,22,0.0
59065,721930005,113,1,22,0.0
59066,721930006,113,47,10,0.0
59067,721932001,91,20,25,0.0
59068,721932002,91,47,25,0.0
59069,721932003,91,19,26,0.0
59070,721934002,92,26,25,0.0
59071,721934004,92,16,0,0.0
59072,721934005,92,5,25,0.0
59073,721934007,92,12,25,0.0
59074,721934008,92,5,26,0.0
59075,721937001,113,8,0,0.0
59076,721944001,87,47,25,0.0
59077,721944002,87,24,25,0.0
59078,721949001,12,1,25,0.0
59079,721949002,12,5,26,0.0
59080,721949005,12,20,26,0.0
59081,721952001,106,1,25,0.0
59082,721966002,105,11,25,0.0
59083,721990001,107,40,25,0.0
59084,721990004,107,11,25,0.0
59085,721990006,107,1,25,0.0
59086,721991002,110,5,23,0.0
59087,721991003,110,5,23,0.0
59088,721991004,110,16,23,0.0
59089,721991005,110,5,23,0.0
59090,721991006,110,17,23,0.0
59091,721991007,110,5,23,0.0
59092,721997001,95,1,0,0.0
59093,721997003,95,1,25,0.0
59094,722022001,77,1,25,0.0
59095,722046001,82,22,0,0.0
59096,722051001,60,0,25,0.0
59097,722052001,11,5,21,0.0
59098,722052002,11,19,21,0.0
59099,722059001,110,17,23,0.0
59100,722059002,110,5,23,0.0
59101,722068001,118,1,25,0.0
59102,722068002,118,5,25,0.0
59103,722078001,92,5,3,0.0
59104,722078002,92,17,21,0.0
59105,722078010,92,42,26,0.0
59106,722100001,91,47,25,0.0
59107,722100002,91,20,25,0.0
59108,722100003,91,22,15,0.0
59109,722121001,110,47,25,0.0
59110,722137001,118,1,25,0.0
59111,722137002,118,1,0,0.0
59112,722138002,118,47,25,0.0
59113,722138003,118,5,25,0.0
59114,722151001,118,0,25,0.0
59115,722151002,118,1,25,0.0
59116,722165001,118,6,25,0.0
59117,722165002,118,29,26,0.0
59118,722165004,118,47,25,0.0
59119,722165006,118,29,25,0.0
59120,722169001,118,1,25,0.0
59121,722174001,92,16,25,0.0
59122,722177001,118,1,25,0.0
59123,722177004,118,6,25,0.0
59124,722177006,118,24,25,0.0
59125,722177008,118,1,0,0.0
59126,722179001,95,0,25,0.0
59127,722179002,95,1,0,0.0
59128,722196001,118,16,25,0.0
59129,722196002,118,19,25,0.0
59130,722203001,84,5,0,0.0
59131,722203002,84,17,0,0.0
59132,722224001,34,1,0,0.0
59133,722232001,113,1,0,0.0
59134,722241002,11,24,21,0.0
59135,722291002,73,24,25,0.0
59136,722292001,52,24,25,0.0
59137,722308002,132,47,25,0.0
59138,722313001,81,1,25,0.0
59139,722315001,81,1,25,0.0
59140,722318001,104,24,25,0.0
59141,722342003,92,1,25,0.0
59142,722342004,92,16,25,0.0
59143,722343001,25,1,25,0.0
59144,722343002,25,24,25,0.0
59145,722349005,34,32,0,0.0
59146,722349006,34,19,0,0.0
59147,722360003,12,20,7,0.0
59148,722361004,12,20,4,0.0
59149,722361005,12,1,4,0.0
59150,722368002,34,5,0,0.0
59151,722373001,60,1,25,0.0
59152,722376001,113,1,25,0.0
59153,722378001,113,1,25,0.0
59154,722382001,60,1,25,0.0
59155,722384001,118,16,0,0.0
59156,722416001,11,1,25,0.0
59157,722418001,61,1,0,0.0
59158,722424001,98,29,11,0.0
59159,722425001,113,47,25,0.0
59160,722425002,113,24,25,0.0
59161,722434001,34,16,28,0.0
59162,722436001,9,1,25,0.0
59163,722436002,9,47,8,0.0
59164,722436003,9,42,0,0.0
59165,722437001,107,1,25,0.0
59166,722437002,107,47,8,0.0
59167,722437003,107,42,0,0.0
59168,722438001,34,1,0,0.0
59169,722439001,12,47,25,0.0
59170,722439002,12,2,0,0.0
59171,722439004,12,42,25,0.0
59172,722439005,12,1,0,0.0
59173,722439006,12,6,25,0.0
59174,722439007,12,29,0,0.0
59175,722448001,106,5,25,0.0
59176,722459001,12,1,0,0.0
59177,722468001,65,1,25,0.0
59178,722468002,65,1,5,0.0
59179,722475001,91,42,25,0.0
59180,722475002,91,5,25,0.0
59181,722475005,91,1,25,0.0
59182,722475006,91,2,3,0.0
59183,722475007,91,5,8,0.0
59184,722475008,91,47,8,0.0
59185,722475009,91,9,25,0.0
59186,722475011,91,5,25,0.0
59187,722475012,91,11,0,0.0
59188,722475013,91,11,0,0.0
59189,722475014,91,5,0,0.0
59190,722475016,91,5,0,0.0
59191,722475018,91,1,26,0.0
59192,722475020,91,20,25,0.0
59193,722475022,91,5,4,0.0
59194,722475023,91,10,4,0.0
59195,722475024,91,2,26,0.0
59196,722483001,105,22,10,0.0
59197,722485001,113,1,11,0.0
59198,722487001,113,42,22,0.0
59199,722491001,84,47,0,0.0
59200,722491002,84,17,10,0.0
59201,722498001,105,28,25,0.0
59202,722498004,105,22,15,0.0
59203,722498005,105,1,25,0.0
59204,722503001,91,11,0,0.0
59205,722520001,61,1,25,0.0
59206,722520004,61,17,0,0.0
59207,722520006,61,42,25,0.0
59208,722524006,73,47,0,0.0
59209,722535001,105,13,5,0.0
59210,722542001,105,16,25,0.0
59211,722549001,34,1,0,0.0
59212,722555001,46,5,26,0.0
59213,722556001,118,2,7,0.0
59214,722557001,105,1,25,0.0
59215,722557002,105,23,25,0.0
59216,722573001,108,47,0,0.0
59217,722575001,65,1,1,0.0
59218,722593002,108,21,0,0.0
59219,722594002,108,47,0,0.0
59220,722614001,105,13,25,0.0
59221,722615002,118,13,25,0.0
59222,722633001,107,5,5,0.0
59223,722633002,107,20,5,0.0
59224,722633004,107,33,5,0.0
59225,722633007,107,34,5,0.0
59226,722633011,107,15,5,0.0
59227,722633012,107,33,5,0.0
59228,722633013,107,5,5,0.0
59229,722635001,65,1,6,0.0
59230,722639001,107,45,5,0.0
59231,722639002,107,5,5,0.0
59232,722639003,107,5,5,0.0
59233,722639004,107,33,5,0.0
59234,722639005,107,34,5,0.0
59235,722639006,107,1,5,0.0
59236,722639007,107,5,5,0.0
59237,722639008,107,5,5,0.0
59238,722639012,107,23,5,0.0
59239,722656001,110,47,10,0.0
59240,722656002,110,21,10,0.0
59241,722656003,110,28,10,0.0
59242,722656007,110,47,10,0.0
59243,722656008,110,47,0,0.0
59244,722674001,92,1,25,0.0
59245,722674003,92,19,25,0.0
59246,722674005,92,16,25,0.0
59247,722681001,65,1,25,0.0
59248,722681005,65,1,20,0.0
59249,722684001,105,1,25,0.0
59250,722684002,105,48,25,0.0
59251,722684003,105,0,25,0.0
59252,722730001,123,10,25,0.0
59253,722750002,12,2,8,0.0
59254,722750003,12,6,26,0.0
59255,722750004,12,47,25,0.0
59256,722803001,17,23,14,0.0
59257,722803002,17,47,14,0.0
59258,722803003,17,23,14,0.0
59259,722803004,17,1,14,0.0
59260,722827001,91,2,26,0.0
59261,722828001,17,1,25,0.0
59262,722830001,118,5,25,0.0
59263,722830002,118,17,25,0.0
59264,722832001,118,1,25,0.0
59265,722832002,118,5,25,0.0
59266,722835001,113,47,25,0.0
59267,722835002,113,48,25,0.0
59268,722838001,92,5,25,0.0
59269,722838002,92,17,25,0.0
59270,722838003,92,0,25,0.0
59271,722839001,92,5,25,0.0
59272,722839002,92,17,3,0.0
59273,722841001,34,47,26,0.0
59274,722841003,34,5,3,0.0
59275,722844001,91,19,26,0.0
59276,722844002,91,5,25,0.0
59277,722844003,91,13,4,0.0
59278,722844006,91,6,4,0.0
59279,722844007,91,5,4,0.0
59280,722845001,25,19,26,0.0
59281,722874001,110,7,25,0.0
59282,722874002,110,47,26,0.0
59283,722874003,110,47,26,0.0
59284,722879001,123,19,25,0.0
59285,722882001,118,5,25,0.0
59286,722883001,104,35,25,0.0
59287,722887001,118,1,25,0.0
59288,722887002,118,16,25,0.0
59289,722888001,17,19,25,0.0
59290,722890001,17,23,25,0.0
59291,722900001,104,47,25,0.0
59292,722900003,104,5,8,0.0
59293,722905001,98,24,25,0.0
59294,722907001,104,35,25,0.0
59295,722907002,104,24,25,0.0
59296,722907003,104,28,25,0.0
59297,722911001,34,20,3,0.0
59298,722912001,105,24,5,0.0
59299,722912002,105,28,25,0.0
59300,722914001,61,40,25,0.0
59301,722915001,61,5,0,0.0
59302,722923001,104,24,25,0.0
59303,722923002,104,32,25,0.0
59304,722926002,104,24,25,0.0
59305,722927001,121,24,25,0.0
59306,722945001,121,47,25,0.0
59307,722945002,121,17,0,0.0
59308,722951001,61,2,3,0.0
59309,722961001,108,35,25,0.0
59310,722961002,108,35,0,0.0
59311,722964001,34,5,14,0.0
59312,722964003,34,29,14,0.0
59313,722964004,34,27,14,0.0
59314,722964005,34,24,14,0.0
59315,722968001,113,5,26,0.0
59316,722968002,113,6,26,0.0
59317,722970001,123,1,25,0.0
59318,722970002,123,8,25,0.0
59319,722970003,123,19,25,0.0
59320,722991001,95,1,25,0.0
59321,722991002,95,5,26,0.0
59322,723029001,105,29,25,0.0
59323,723049001,122,42,14,0.0
59324,723054001,118,4,10,0.0
59325,723054002,118,5,10,0.0
59326,723054003,118,4,25,0.0
59327,723054004,118,5,25,0.0
59328,723056001,5,1,25,0.0
59329,723061001,91,2,7,0.0
59330,723078001,123,23,25,0.0
59331,723078003,123,1,25,0.0
59332,723078004,123,19,25,0.0
59333,723084001,17,1,25,0.0
59334,723084002,17,19,25,0.0
59335,723084003,17,8,25,0.0
59336,723084004,17,47,25,0.0
59337,723087001,72,19,25,0.0
59338,723090001,12,47,25,0.0
59339,723090004,12,20,25,0.0
59340,723104001,118,5,7,0.0
59341,723104002,118,1,7,0.0
59342,723104003,118,2,7,0.0
59343,723104004,118,47,7,0.0
59344,723104007,118,2,7,0.0
59345,723104009,118,47,7,0.0
59346,723104013,118,2,7,0.0
59347,723109001,34,5,25,0.0
59348,723116003,12,2,7,0.0
59349,723116004,12,47,25,0.0
59350,723118001,34,3,0,0.0
59351,723120002,12,29,25,0.0
59352,723147001,59,17,22,0.0
59353,723147002,59,5,22,0.0
59354,723147003,59,5,26,0.0
59355,723147004,59,0,0,0.0
59356,723147005,59,5,10,0.0
59357,723147008,59,17,10,0.0
59358,723147009,59,5,26,0.0
59359,723151001,127,20,26,0.0
59360,723151002,127,47,0,0.0
59361,723151003,127,1,0,0.0
59362,723151004,127,6,0,0.0
59363,723151008,127,1,25,0.0
59364,723151010,127,1,0,0.0
59365,723158001,91,47,25,0.0
59366,723158002,91,47,0,0.0
59367,723158003,91,19,0,0.0
59368,723158007,91,11,0,0.0
59369,723167001,12,47,25,0.0
59370,723167002,12,1,0,0.0
59371,723167003,12,47,0,0.0
59372,723173001,127,47,25,0.0
59373,723173004,127,1,25,0.0
59374,723173006,127,15,25,0.0
59375,723173009,127,1,0,0.0
59376,723173010,127,48,25,0.0
59377,723175001,113,47,14,0.0
59378,723190001,120,1,25,0.0
59379,723201001,91,47,25,0.0
59380,723201002,91,5,4,0.0
59381,723201003,91,48,4,0.0
59382,723201004,91,42,4,0.0
59383,723206001,110,5,0,0.0
59384,723206002,110,22,15,0.0
59385,723206003,110,5,26,0.0
59386,723207001,100,45,25,0.0
59387,723210001,113,1,25,0.0
59388,723226002,101,47,25,0.0
59389,723226003,101,24,25,0.0
59390,723232001,120,19,14,0.0
59391,723236001,91,2,7,0.0
59392,723243001,122,19,25,0.0
59393,723243002,122,1,25,0.0
59394,723275001,60,1,25,0.0
59395,723295002,28,1,25,0.0
59396,723336001,12,1,0,0.0
59397,723341001,34,1,25,0.0
59398,723341004,34,40,25,0.0
59399,723345004,34,1,0,0.0
59400,723347001,9,1,21,0.0
59401,723349001,9,11,25,0.0
59402,723349002,9,40,25,0.0
59403,723349003,9,1,25,0.0
59404,723353001,106,48,25,0.0
59405,723353002,106,19,0,0.0
59406,723353003,106,5,0,0.0
59407,723353004,106,6,26,0.0
59408,723357003,92,5,5,0.0
59409,723357004,92,17,5,0.0
59410,723367001,12,20,26,0.0
59411,723367004,12,47,25,0.0
59412,723367005,12,47,0,0.0
59413,723368001,12,47,9,0.0
59414,723370001,107,1,25,0.0
59415,723370002,107,47,0,0.0
59416,723371001,12,47,25,0.0
59417,723371002,12,42,25,0.0
59418,723371003,12,47,0,0.0
59419,723372001,12,47,0,0.0
59420,723372002,12,47,0,0.0
59421,723376001,92,2,7,0.0
59422,723378001,89,47,25,0.0
59423,723380001,17,1,25,0.0
59424,723380002,17,47,25,0.0
59425,723380003,17,11,25,0.0
59426,723380004,17,11,25,0.0
59427,723380005,17,1,6,0.0
59428,723382001,113,1,25,0.0
59429,723382002,113,5,25,0.0
59430,723388001,57,1,25,0.0
59431,723388003,57,0,25,0.0
59432,723388004,57,48,25,0.0
59433,723393001,104,13,25,0.0
59434,723395001,118,2,7,0.0
59435,723395002,118,1,7,0.0
59436,723408001,110,1,10,0.0
59437,723409001,91,17,22,0.0
59438,723409002,91,42,26,0.0
59439,723409003,91,5,22,0.0
59440,723413001,105,22,5,0.0
59441,723413003,105,1,13,0.0
59442,723414001,11,0,4,0.0
59443,723420001,118,1,22,0.0
59444,723425001,105,1,25,0.0
59445,723426001,73,1,25,0.0
59446,723428002,127,1,10,0.0
59447,723433001,118,2,7,0.0
59448,723456001,92,1,25,0.0
59449,723456002,92,2,25,0.0
59450,723456003,92,2,25,0.0
59451,723460001,92,1,25,0.0
59452,723469001,17,1,25,0.0
59453,723469002,17,19,25,0.0
59454,723469005,17,22,25,0.0
59455,723469007,17,7,25,0.0
59456,723469009,17,7,25,0.0
59457,723469010,17,11,25,0.0
59458,723469012,17,11,25,0.0
59459,723469016,17,24,25,0.0
59460,723469018,17,17,15,0.0
59461,723478001,59,5,5,0.0
