UserIndex,ItemIndex,Label
5854,37637,1
5854,2397,1
5854,43257,1
5857,42895,1
5857,28354,1
5857,28354,1
5857,33871,1
5857,46732,1
5857,46732,1
5857,48555,1
5860,48422,1
5860,31734,1
5862,33180,1
5862,13788,1
5863,14261,1
5863,14271,1
5863,14266,1
5863,14266,1
5864,47436,1
5865,6663,1
5865,33218,1
5865,20,1
5866,29716,1
5866,38449,1
5869,45364,1
5870,27222,1
5872,50342,1
5872,47055,1
5872,47055,1
5872,48198,1
5872,48198,1
5874,28403,1
5877,14279,1
5877,19871,1
5877,14260,1
5877,10091,1
5880,47432,1
5884,40098,1
5886,16351,1
5886,45765,1
5886,1954,1
5889,33487,1
5889,1733,1
5889,47436,1
5889,24857,1
5889,47437,1
5889,2229,1
5892,17928,1
5892,17930,1
5895,18805,1
5895,9074,1
5895,23229,1
5895,33699,1
5895,16926,1
5898,46616,1
5898,46616,1
5901,42635,1
5901,42635,1
5901,33219,1
5901,39835,1
5901,22429,1
5901,39900,1
5901,39900,1
5901,39858,1
5902,29807,1
5902,29807,1
5902,26207,1
5902,26207,1
5902,26214,1
5902,26214,1
5902,29801,1
5902,29801,1
5903,8663,1
5904,38287,1
5904,42159,1
5906,23485,1
5906,23485,1
5908,7084,1
5908,10309,1
5908,10309,1
5908,17173,1
5908,17173,1
5908,559,1
5908,55984,1
5908,48576,1
5914,37022,1
5917,801,1
5917,42487,1
5917,39129,1
5917,36883,1
5917,39147,1
5917,41502,1
5918,24856,1
5918,45588,1
5918,6292,1
5918,48473,1
5918,24857,1
5918,41451,1
5918,31564,1
5919,43276,1
5919,28610,1
5919,20735,1
5919,28224,1
5919,23964,1
5919,29843,1
5919,52747,1
5919,34138,1
5919,27874,1
5919,338,1
5919,34153,1
5921,32820,1
5921,35572,1
5922,45243,1
5922,39920,1
5923,3341,1
5923,39457,1
5923,2079,1
5924,10010,1
5924,135,1
5924,9339,1
5929,29713,1
5931,46325,1
5931,46325,1
5931,46325,1
5931,40370,1
5931,14263,1
5931,41166,1
5931,46324,1
5931,46324,1
5931,46324,1
5931,46995,1
5931,31564,1
5934,7400,1
5934,42723,1
5937,17403,1
5938,30858,1
5938,30858,1
5938,30858,1
5941,17483,1
5946,40930,1
5946,36332,1
5950,30858,1
5952,14968,1
5952,29448,1
5952,34855,1
5952,36010,1
5952,12816,1
5953,39902,1
5953,56598,1
5953,17168,1
5955,10580,1
5955,10580,1
5955,10580,1
5955,43624,1
5955,14316,1
5955,14311,1
5955,18316,1
5962,9074,1
5962,2367,1
5962,9076,1
5962,23230,1
5964,18167,1
5964,21123,1
5964,23073,1
5964,23073,1
5964,23073,1
5964,26297,1
5964,26297,1
5964,25945,1
5964,23072,1
5964,23072,1
5964,23072,1
5964,23072,1
5964,27802,1
5964,18886,1
5964,18886,1
5964,19873,1
5964,19873,1
5970,33183,1
5970,38186,1
5971,25761,1
5971,9796,1
5971,38387,1
5971,24287,1
5971,9802,1
5972,21530,1
5972,375,1
5972,101,1
5974,19916,1
5976,39387,1
5976,24764,1
5976,53593,1
5977,44505,1
5977,43281,1
5977,43281,1
5977,19028,1
5979,6319,1
5979,5486,1
5979,36572,1
5981,14279,1
5981,33183,1
5991,40070,1
5991,22644,1
5997,8015,1
5997,46323,1
5997,46322,1
5998,45588,1
5998,34011,1
5999,35682,1
5999,33471,1
6002,46108,1
6002,42798,1
6003,43799,1
6005,22645,1
6005,25361,1
6005,34506,1
6005,8015,1
6005,22703,1
6007,24076,1
6010,43131,1
6010,35075,1
6010,12269,1
6010,28624,1
6010,38419,1
6012,21247,1
6012,39286,1
6012,47912,1
6012,13433,1
6014,6140,1
6014,20405,1
6015,3520,1
6015,26531,1
6015,13919,1
6015,9798,1
6016,17485,1
6016,3113,1
6016,38454,1
6017,29830,1
6018,49047,1
6018,2453,1
6018,28728,1
6018,30346,1
6020,52489,1
6020,54293,1
6020,28885,1
6021,33180,1
6024,20402,1
6024,35127,1
6024,38474,1
6024,38474,1
6024,41603,1
6024,42100,1
6026,36241,1
6026,44100,1
6026,12286,1
6026,24861,1
6026,25558,1
6027,52184,1
6029,12242,1
6030,5433,1
6030,5433,1
6030,1840,1
6030,1840,1
6030,1822,1
6030,5429,1
6030,5429,1
6032,38704,1
6032,38704,1
6033,37708,1
6034,21510,1
6034,12615,1
6034,22195,1
6034,24728,1
6035,45765,1
6035,46325,1
6035,40688,1
6035,15878,1
6037,48980,1
6039,19948,1
6039,19432,1
6039,23804,1
6040,2256,1
6040,29652,1
6040,29652,1
6040,164,1
6040,48,1
6040,2263,1
6040,23906,1
6042,44,1
6042,43,1
6045,13792,1
6045,26760,1
6045,14922,1
6047,46322,1
6047,38152,1
6047,32176,1
6049,22531,1
6049,22531,1
6049,22531,1
6049,22531,1
6049,3858,1
6049,3858,1
6049,36726,1
6049,36726,1
6049,36726,1
6049,29770,1
6049,29770,1
6049,29770,1
6049,23965,1
6049,33016,1
6049,33016,1
6049,33016,1
6049,32802,1
6049,34751,1
6049,34751,1
6049,34751,1
6049,23086,1
6049,30459,1
6049,30199,1
6049,30199,1
6049,33426,1
6049,33426,1
6049,5520,1
6049,37053,1
6049,964,1
6049,964,1
6049,30198,1
6049,30198,1
6049,30198,1
6049,30566,1
6049,30922,1
6049,30922,1
6049,25867,1
6049,3744,1
6049,3744,1
6049,3744,1
6049,34503,1
6049,34503,1
6049,34503,1
6049,13916,1
6049,35543,1
6049,35543,1
6049,15264,1
6049,25571,1
6049,25571,1
6049,25571,1
6049,33425,1
6049,33425,1
6049,33425,1
6049,13887,1
6049,43340,1
6049,36729,1
6049,9371,1
6049,9371,1
6049,13716,1
6049,42245,1
6049,5519,1
6049,13784,1
6049,24702,1
6049,24702,1
6049,24702,1
6049,5104,1
6049,5104,1
6049,34501,1
6049,36734,1
6049,55206,1
6049,3860,1
6049,3860,1
6049,35159,1
6049,28123,1
6049,9835,1
6049,34352,1
6049,34352,1
6049,18931,1
6049,36735,1
6050,40772,1
6051,13030,1
6051,44293,1
6051,13028,1
6051,24356,1
6051,24356,1
6051,3454,1
6051,1088,1
6052,35605,1
6052,35603,1
6052,39392,1
6052,35606,1
6052,33560,1
6052,39394,1
6052,35604,1
6052,35602,1
6052,47912,1
6055,16804,1
6055,16791,1
6055,16802,1
6056,47016,1
6056,47016,1
6056,47016,1
6056,47015,1
6056,47017,1
6057,45766,1
6057,44647,1
6058,32596,1
6059,28954,1
6059,28949,1
6059,1361,1
6060,25597,1
6062,37432,1
6062,10129,1
6062,47436,1
6062,30704,1
6064,9268,1
6064,9272,1
6064,35871,1
6064,9270,1
6064,22982,1
6064,22982,1
6064,22983,1
6064,22983,1
6064,38188,1
6064,38188,1
6064,46108,1
6070,42906,1
6072,40743,1
6073,17487,1
6073,41084,1
6074,16147,1
6074,33563,1
6074,20500,1
6074,33560,1
6074,31564,1
6075,33903,1
6076,33154,1
6077,2263,1
6080,34559,1
6080,46886,1
6080,3874,1
6082,25088,1
6082,25088,1
6082,8375,1
6082,30537,1
6082,10543,1
6082,13352,1
6082,13352,1
6082,10544,1
6082,10544,1
6082,30986,1
6082,26242,1
6082,26242,1
6082,25089,1
6082,25089,1
6082,30989,1
6082,30988,1
6082,2635,1
6082,26241,1
6082,30987,1
6083,29835,1
6085,43078,1
6085,54278,1
6086,27918,1
6086,27918,1
6086,38287,1
6086,38388,1
6086,38385,1
6086,17173,1
6086,10310,1
6087,42126,1
6087,45591,1
6087,31230,1
6087,196,1
6087,196,1
6087,44040,1
6087,151,1
6087,33159,1
6087,29711,1
6087,40616,1
6088,22998,1
6088,29026,1
6095,39246,1
6095,39246,1
6096,6003,1
6096,5994,1
6096,6005,1
6098,48312,1
6098,4188,1
6099,9700,1
6099,4298,1
6099,50850,1
6099,43833,1
6099,43832,1
6099,43832,1
6099,4230,1
6099,2884,1
6099,12466,1
6099,9699,1
6099,2803,1
6101,32266,1
6101,38446,1
6101,38446,1
6101,41777,1
6101,53006,1
6101,42419,1
6101,43797,1
6101,43797,1
6101,43797,1
6101,43797,1
6106,24699,1
6106,13783,1
6106,20880,1
6108,31732,1
6108,35075,1
6108,33178,1
6109,38579,1
6109,2247,1
6109,2216,1
6109,157,1
6110,12753,1
6110,33183,1
6110,12759,1
6111,12704,1
6111,13175,1
6111,29319,1
6112,26984,1
6112,6481,1
6112,13311,1
6112,3228,1
6115,28347,1
6116,21906,1
6118,42100,1
6119,41069,1
6119,41069,1
6119,46324,1
6119,39391,1
6119,39391,1
6120,6307,1
6120,6305,1
6122,35622,1
6125,31731,1
6125,23257,1
6125,31730,1
6125,38458,1
6125,36180,1
6125,34969,1
6125,42878,1
6125,16764,1
6125,38446,1
6125,22540,1
6125,1889,1
6125,32032,1
6125,23258,1
6127,25598,1
6127,6252,1
6127,37970,1
6129,39247,1
6129,17175,1
6130,1507,1
6131,8663,1
6131,8663,1
6131,42786,1
6133,45828,1
6133,9802,1
6133,48581,1
6137,14271,1
6143,1612,1
6143,36328,1
6143,41290,1
6147,25471,1
6147,50301,1
6147,28976,1
6147,47769,1
6147,43485,1
6147,43486,1
6147,42374,1
6147,41162,1
6147,23014,1
6147,23014,1
6147,42080,1
6147,40564,1
6147,21180,1
6147,9457,1
6147,36439,1
6147,36439,1
6151,17412,1
6153,141,1
6155,49874,1
6155,1436,1
6155,34010,1
6159,41679,1
6159,17961,1
6159,36853,1
6159,1555,1
6163,2159,1
6163,2157,1
6163,27659,1
6167,11789,1
6167,20848,1
6171,618,1
6171,1514,1
6171,3511,1
6171,39135,1
6171,37425,1
6171,43365,1
6171,3732,1
6171,47442,1
6174,12605,1
6174,12605,1
6174,28415,1
6174,28415,1
6174,9924,1
6174,9924,1
6174,30579,1
6174,30579,1
6174,6678,1
6174,6678,1
6174,2246,1
6174,2246,1
6174,24233,1
6174,24233,1
6176,20937,1
6176,20935,1
6180,38378,1
6180,44051,1
6186,21249,1
6186,452,1
6186,452,1
6189,45587,1
6193,10305,1
6193,28624,1
6197,42646,1
6197,41205,1
6197,41202,1
6197,14261,1
6197,14271,1
6197,14279,1
6197,14278,1
6197,26224,1
6200,2213,1
6200,2218,1
6200,43750,1
6200,2212,1
6204,36955,1
6204,36955,1
6208,1829,1
6209,34422,1
6209,38569,1
6212,39970,1
6212,21763,1
6212,7965,1
6213,897,1
6213,3922,1
6213,37490,1
6213,37240,1
6213,43,1
6213,43376,1
6213,37545,1
6214,30858,1
6214,29450,1
6216,33218,1
6216,55559,1
6224,27645,1
6224,27645,1
6224,12940,1
6224,37249,1
6224,37249,1
6224,45742,1
6224,45742,1
6224,46312,1
6224,46312,1
6224,45734,1
6224,45734,1
6224,34994,1
6224,34994,1
6224,27644,1
6224,27644,1
6224,51675,1
6224,44482,1
6224,44482,1
6224,37617,1
6224,9795,1
6224,9795,1
6224,42676,1
6224,42676,1
6224,29098,1
6224,9798,1
6224,9798,1
6224,38628,1
6224,38628,1
6224,40914,1
6224,40914,1
6224,43411,1
6224,43411,1
6224,43411,1
6224,28962,1
6224,28962,1
6224,20745,1
6224,20745,1
6224,29712,1
6224,29712,1
6224,49007,1
6224,388,1
6224,14718,1
6224,22330,1
6224,22330,1
6224,49006,1
6224,49006,1
6224,1341,1
6224,29100,1
6224,29100,1
6224,43864,1
6224,43863,1
6224,43863,1
6230,46325,1
6230,4455,1
6230,13997,1
6232,41997,1
6234,1219,1
6234,30553,1
6234,14840,1
6234,5415,1
6234,10242,1
6234,16761,1
6234,19769,1
6234,4303,1
6234,9077,1
6235,21006,1
6235,10310,1
6235,12359,1
6235,11362,1
6235,36194,1
6235,2302,1
6235,4082,1
6235,23905,1
6235,27842,1
6235,16819,1
6235,16925,1
6235,3755,1
6235,29835,1
6235,31859,1
6235,360,1
6235,12605,1
6235,27423,1
6235,33667,1
6235,16924,1
6235,22354,1
6235,35359,1
6235,25524,1
6235,10305,1
6235,17145,1
6235,3113,1
6235,30980,1
6235,8657,1
6235,2242,1
6235,31773,1
6235,11493,1
6235,11493,1
6235,4927,1
6235,17167,1
6235,14412,1
6235,2758,1
6235,10063,1
6236,10305,1
6237,16926,1
6237,16926,1
6237,39863,1
6237,39863,1
6238,2263,1
6248,42002,1
6248,42103,1
6249,40616,1
6250,32953,1
6250,52219,1
6250,2242,1
6250,33218,1
6251,6706,1
6251,43757,1
6251,17145,1
6251,36116,1
6252,56580,1
6255,30267,1
6255,12030,1
6255,46618,1
6255,46618,1
6255,35369,1
6258,37404,1
6259,25562,1
6259,484,1
6262,18724,1
6263,42897,1
6263,48225,1
6264,48738,1
6266,3813,1
6266,3813,1
6266,18365,1
6266,43072,1
6266,5192,1
6266,5192,1
6270,9079,1
6270,9956,1
6270,9738,1
6270,27395,1
6270,46322,1
6270,24856,1
6270,17946,1
6270,25091,1
6270,43781,1
6270,44891,1
6272,16324,1
6275,16009,1
6275,12259,1
6275,33178,1
6276,25945,1
6278,49688,1
6279,37396,1
6279,37396,1
6279,41903,1
6279,38961,1
6282,22130,1
6282,20393,1
6282,41296,1
6283,32272,1
6283,29448,1
6283,32142,1
6283,33471,1
6283,14970,1
6283,35333,1
6284,44662,1
6285,18311,1
6285,18311,1
6285,39668,1
6285,21474,1
6285,5964,1
6285,33408,1
6288,19339,1
6288,31699,1
6288,2477,1
6288,14967,1
6292,40656,1
6296,48569,1
6297,43113,1
6297,53116,1
6299,13312,1
6299,13286,1
6299,13283,1
6299,24282,1
6300,18808,1
6300,5340,1
6300,5340,1
6300,22064,1
6300,21302,1
6300,26691,1
6300,14207,1
6300,14207,1
6300,10918,1
6304,13684,1
6305,25320,1
6305,8405,1
6305,2263,1
6309,23227,1
6310,25017,1
6310,6836,1
6310,14122,1
6310,25022,1
6317,4251,1
6321,18348,1
6322,36017,1
6324,13274,1
6324,21380,1
6324,21377,1
6324,13272,1
6324,21379,1
6324,13275,1
6326,7359,1
6326,56,1
6328,39861,1
6328,39854,1
6328,46322,1
6329,9338,1
6329,42634,1
6332,30267,1
6333,55790,1
6333,43611,1
6337,11457,1
6337,33929,1
6339,196,1
6339,2256,1
6339,2257,1
6339,40124,1
6339,2228,1
6339,43707,1
6339,2229,1
6341,42103,1
6341,38379,1
6341,38378,1
6341,39390,1
6341,44613,1
6343,32690,1
6343,141,1
6343,17167,1
6343,17167,1
6343,17635,1
6343,17145,1
6343,47022,1
6343,17170,1
6343,43352,1
6347,38934,1
6347,42635,1
6347,33773,1
6348,2272,1
6349,40737,1
6349,13039,1
6349,40738,1
6349,20724,1
6349,38971,1
6349,41901,1
6349,44780,1
6349,39286,1
6349,47717,1
6351,21,1
6351,32278,1
6354,14274,1
6357,36788,1
6357,42632,1
6359,37559,1
6359,37558,1
6363,41289,1
6365,37231,1
6375,38389,1
6375,39899,1
6375,42830,1
6376,40469,1
6376,12731,1
6376,3204,1
6376,12724,1
6376,3209,1
6376,40471,1
6376,33238,1
6376,40477,1
6378,46725,1
6378,33934,1
6378,41553,1
6378,39660,1
6379,55307,1
6379,38449,1
6379,57551,1
6379,41683,1
6379,42098,1
6379,48198,1
6385,17173,1
6385,17173,1
6385,17173,1
6386,45270,1
6389,11602,1
6389,45248,1
6389,4449,1
6389,20935,1
6390,38445,1
6390,7721,1
6390,13297,1
6391,29806,1
6394,6306,1
6394,26124,1
6394,42647,1
6395,13306,1
6396,31989,1
6396,38446,1
6396,44675,1
6400,38396,1
6401,41213,1
6405,11072,1
6407,32776,1
6408,32814,1
6408,14313,1
6408,39874,1
6408,10748,1
6408,44488,1
6408,27101,1
6408,14311,1
6408,41209,1
6410,33220,1
6410,13867,1
6411,8588,1
6411,8588,1
6411,10701,1
6411,10701,1
6411,37951,1
6411,37951,1
6412,37923,1
6412,2263,1
6412,39876,1
6413,30858,1
6414,44091,1
6415,37163,1
6416,30984,1
6416,38090,1
6416,16417,1
6416,22094,1
6416,22094,1
6416,14848,1
6416,4178,1
6416,14855,1
6416,1840,1
6416,38088,1
6416,42542,1
6416,16472,1
6416,15577,1
6416,36810,1
6416,16475,1
6416,33511,1
6416,33511,1
6416,16271,1
6416,22095,1
6416,5231,1
6416,18354,1
6416,23575,1
6416,7715,1
6416,43230,1
6416,34792,1
6416,18358,1
6416,1829,1
6416,3986,1
6416,22096,1
6416,33909,1
6416,1822,1
6416,16410,1
6418,18822,1
6418,18822,1
6418,27101,1
6418,42192,1
6418,44048,1
6418,26407,1
6418,26407,1
6418,26407,1
6418,6850,1
6418,6850,1
6418,6850,1
6418,6850,1
6418,37222,1
6418,5836,1
6418,33062,1
6418,35288,1
6418,45450,1
6418,716,1
6418,716,1
6418,27674,1
6418,28791,1
6418,38545,1
6418,13544,1
6418,13544,1
6418,25474,1
6418,38570,1
6418,36476,1
6418,36476,1
6418,37221,1
6418,37221,1
6418,37221,1
6418,25708,1
6418,33086,1
6418,26374,1
6418,26374,1
6418,24562,1
6418,24562,1
6421,27461,1
6422,47359,1
6422,55557,1
6424,19869,1
6424,19868,1
6425,43249,1
6425,19097,1
6425,44642,1
6426,8666,1
6426,8666,1
6426,38790,1
6426,32819,1
6426,32819,1
6432,13039,1
6432,13039,1
6432,31374,1
6434,43324,1
6434,43824,1
6434,36748,1
6434,36748,1
6436,47436,1
6436,12272,1
6436,44487,1
6436,33564,1
6441,33225,1
6441,9144,1
6443,21377,1
6443,21378,1
6443,21385,1
6445,11325,1
6445,11325,1
6445,27099,1
6445,27099,1
6449,11789,1
6451,19122,1
6451,19122,1
6453,43044,1
6455,41696,1
6456,2238,1
6456,2239,1
6456,41121,1
6467,48015,1
6467,37138,1
6467,52218,1
6469,184,1
6471,41837,1
6476,39392,1
6476,17412,1
6477,2660,1
6477,31435,1
6477,28987,1
6477,483,1
6477,6720,1
6477,11448,1
6477,3438,1
6477,45588,1
6477,17434,1
6477,17168,1
6478,30107,1
6478,17590,1
6478,42103,1
6478,1752,1
6478,39617,1
6481,39874,1
6481,33866,1
6481,42648,1
6481,30671,1
6481,17175,1
6486,41450,1
6489,1736,1
6489,4471,1
6489,15858,1
6489,24825,1
6491,36321,1
6494,33357,1
6499,39463,1
6502,33225,1
6505,39875,1
6506,37323,1
6506,25558,1
6506,6308,1
6506,20405,1
6506,7667,1
6506,15157,1
6506,15157,1
6506,20928,1
6509,40736,1
6514,43558,1
6514,53694,1
6514,56920,1
6523,39398,1
6524,10572,1
6524,32858,1
6524,19504,1
6525,34245,1
6525,28403,1
6526,3589,1
6526,1468,1
6526,17887,1
6528,21906,1
6528,25697,1
6528,38458,1
6528,13748,1
6528,39835,1
6528,20865,1
6529,20860,1
6529,20860,1
6531,49199,1
6532,3572,1
6532,387,1
6532,387,1
6533,46325,1
6533,46325,1
6533,46322,1
6533,27384,1
6533,18849,1
6533,33569,1
6533,23978,1
6533,32382,1
6533,28203,1
6533,11448,1
6533,30195,1
6535,31734,1
6535,31735,1
6536,2230,1
6539,43087,1
6539,43086,1
6539,22642,1
6541,42471,1
6541,17485,1
6541,24983,1
6541,51439,1
6541,7769,1
6543,41165,1
6543,41166,1
6543,34422,1
6543,46324,1
6543,53600,1
6544,41696,1
6545,30181,1
6546,35353,1
6546,3111,1
6547,46324,1
6547,46325,1
6547,43747,1
6547,33357,1
6547,2149,1
6547,33403,1
6547,33403,1
6547,43794,1
6547,43794,1
6547,23243,1
6550,31772,1
6550,20722,1
6550,14111,1
6551,6406,1
6551,6406,1
6551,6406,1
6557,20553,1
6558,2653,1
6558,387,1
6558,85,1
6559,47912,1
6561,5085,1
6561,49642,1
6563,36070,1
6563,26086,1
6563,1577,1
6563,1577,1
6563,19129,1
6563,2374,1
6563,19246,1
6563,19138,1
6567,33864,1
6570,3585,1
6570,49096,1
6571,31988,1
6571,39289,1
6571,19028,1
6573,10307,1
6573,35075,1
6573,24231,1
6573,33183,1
6573,42472,1
6573,27924,1
6573,7672,1
6580,8663,1
6580,39246,1
6580,39246,1
6582,46325,1
6582,20927,1
6582,6316,1
6582,20929,1
6582,42633,1
6583,13920,1
6585,13305,1
6585,13313,1
6587,29198,1
6587,29631,1
6587,37896,1
6587,2452,1
6587,29200,1
6587,14937,1
6587,1951,1
6587,29181,1
6587,16465,1
6587,16465,1
6587,16465,1
6587,36571,1
6587,387,1
6587,387,1
6587,387,1
6587,1345,1
6587,55831,1
6587,34788,1
6587,34786,1
6588,42332,1
6588,33804,1
6589,46106,1
6597,14308,1
6597,14309,1
6597,14318,1
6602,37172,1
6603,20406,1
6603,17434,1
6603,17436,1
6605,17413,1
6605,22642,1
6606,24975,1
6606,8862,1
6606,10879,1
6606,2239,1
6606,30740,1
6606,9914,1
6606,25064,1
6606,22037,1
6606,8861,1
6606,8014,1
6606,5483,1
6606,5486,1
6606,8859,1
6606,2218,1
6606,2473,1
6606,45230,1
6606,5481,1
6606,22038,1
6606,24976,1
6606,37157,1
6606,39639,1
6606,8426,1
6606,2229,1
6608,41205,1
6608,24231,1
6608,41201,1
6608,34083,1
6609,32527,1
6609,18797,1
6609,41130,1
6609,7656,1
6609,7654,1
6609,35594,1
6609,18798,1
6609,30626,1
6609,37887,1
6609,8667,1
6609,34758,1
6609,18796,1
6609,32144,1
6609,42369,1
6609,18523,1
6609,15873,1
6609,41125,1
6609,16995,1
6609,38773,1
6609,36329,1
6609,7655,1
6609,42105,1
6609,21909,1
6609,13068,1
6609,38771,1
6609,18794,1
6609,32940,1
6609,41126,1
6610,39151,1
6610,39150,1
6610,39150,1
6611,45765,1
6611,7499,1
6611,7497,1
6612,44780,1
6613,46944,1
6613,9936,1
6613,18316,1
6614,17173,1
6614,17173,1
6614,2239,1
6615,37999,1
6621,3755,1
6621,27034,1
6621,27036,1
6621,25895,1
6621,48569,1
6621,48569,1
6622,30777,1
6622,31871,1
6623,33763,1
6623,43946,1
6623,17059,1
6624,25760,1
6624,24861,1
6624,28187,1
6626,42875,1
6626,42876,1
6626,42879,1
6627,37195,1
6627,46324,1
6627,24856,1
6628,53116,1
6629,319,1
6629,5149,1
6629,24857,1
6629,24865,1
6633,35032,1
6634,36332,1
6634,33357,1
6635,25439,1
6635,30916,1
6635,30101,1
6635,55985,1
6635,30102,1
6635,30103,1
6635,30103,1
6635,44554,1
6635,30915,1
6636,44502,1
6638,527,1
6638,527,1
6638,1116,1
6638,526,1
6638,40762,1
6638,46324,1
6638,43750,1
6638,39285,1
6638,44631,1
6638,44463,1
6638,18139,1
6638,30530,1
6638,32408,1
6638,33358,1
6638,45366,1
6638,46323,1
6638,14271,1
6640,46325,1
6640,44156,1
6642,37387,1
6642,19339,1
6642,39664,1
6642,9793,1
6642,30771,1
6642,30771,1
6642,94,1
6642,35694,1
6642,35695,1
6642,35695,1
6643,18337,1
6644,1219,1
6644,17526,1
6644,22478,1
6644,33701,1
6644,43788,1
6645,33396,1
6645,33226,1
6645,17401,1
6646,6086,1
6646,27027,1
6646,46323,1
6651,9953,1
6651,20933,1
6652,47912,1
6655,53116,1
6655,32596,1
6656,19117,1
6657,6661,1
6658,17376,1
6658,32300,1
6658,32272,1
6658,29442,1
6658,38152,1
6658,38152,1
6659,42002,1
6659,46322,1
6659,6673,1
6659,6661,1
6659,56598,1
6660,12953,1
6660,31699,1
6660,31699,1
6661,6283,1
6661,19353,1
6663,5979,1
6663,30405,1
6663,3293,1
6663,4358,1
6663,14055,1
6663,6014,1
6663,13369,1
6664,14948,1
6664,24997,1
6664,9590,1
6664,16930,1
6664,19106,1
6665,15834,1
6665,25851,1
6665,35016,1
6668,23073,1
6668,24329,1
6668,17398,1
6668,14304,1
6668,5961,1
6670,15838,1
6670,6667,1
6670,17800,1
6670,32661,1
6670,30648,1
6670,25075,1
6670,8661,1
6670,16883,1
6670,16883,1
6670,30702,1
6670,32453,1
6670,15318,1
6670,2618,1
6670,18993,1
6670,17445,1
6670,30704,1
6670,7173,1
6670,5150,1
6670,5149,1
6670,22642,1
6670,17735,1
6670,19545,1
6671,38206,1
6673,24725,1
6673,854,1
6674,31670,1
6674,56580,1
6679,40736,1
6679,40736,1
6691,39851,1
6693,42883,1
6696,41701,1
6696,31041,1
6696,31041,1
6696,31041,1
6698,2618,1
6698,14266,1
6698,19339,1
6698,207,1
6698,26124,1
6699,7671,1
6699,7671,1
6699,42800,1
6699,44770,1
6699,44770,1
6700,25361,1
6700,143,1
6700,33220,1
6700,33220,1
6700,33220,1
6700,38185,1
6700,12618,1
6701,19337,1
6701,143,1
6701,141,1
6702,14263,1
6702,42103,1
6702,14262,1
6702,14271,1
6702,40070,1
6702,47461,1
6703,46325,1
6703,33180,1
6705,42878,1
6706,37558,1
6706,13917,1
6710,38971,1
6712,59865,1
6716,195,1
6718,18323,1
6720,47016,1
6720,44647,1
6720,44647,1
6722,29717,1
6722,46325,1
6722,25290,1
6722,22641,1
6722,22998,1
6722,32444,1
6722,46324,1
6725,8379,1
6725,32055,1
6725,6399,1
6726,20309,1
6727,36361,1
6732,53362,1
6738,16013,1
6738,40198,1
6738,16028,1
6739,37235,1
6740,37271,1
6740,37276,1
6741,16028,1
6741,36242,1
6741,40305,1
6741,43086,1
6744,42472,1
6744,43563,1
6744,54462,1
6745,18845,1
6746,33885,1
6746,2256,1
6746,2261,1
6746,25525,1
6746,2272,1
6746,2272,1
6746,42730,1
6747,37940,1
6747,30758,1
6747,46091,1
6747,32942,1
6750,24289,1
6750,30290,1
6751,39665,1
6751,38464,1
6751,7773,1
6752,44487,1
6754,30671,1
6756,27918,1
6756,27918,1
6756,2803,1
6756,38454,1
6756,38454,1
6756,17167,1
6756,17167,1
6756,47022,1
6756,47022,1
6756,25091,1
6757,3400,1
6758,8013,1
6758,33183,1
6758,2256,1
6758,25896,1
6759,45364,1
6759,45270,1
6759,45366,1
6759,42098,1
6761,9762,1
6762,39863,1
6763,20160,1
6763,42891,1
6764,13770,1
6764,13770,1
6766,5991,1
6776,36042,1
6776,33035,1
6778,25362,1
6782,42560,1
6782,42560,1
6782,42560,1
6782,42560,1
6782,42560,1
6782,42560,1
6782,42560,1
6782,42560,1
6783,40223,1
6783,28832,1
6783,34696,1
6783,733,1
6783,15802,1
6784,11576,1
6788,27044,1
6788,15322,1
6788,24810,1
6792,34084,1
6795,42786,1
6796,27530,1
6796,29569,1
6796,28764,1
6796,30365,1
6796,29505,1
6798,38185,1
6803,25890,1
6803,24234,1
6804,4183,1
6804,42984,1
6804,40590,1
6804,44126,1
6804,34468,1
6804,40589,1
6804,16257,1
6804,47354,1
6805,29805,1
6810,45779,1
6810,38385,1
6811,44553,1
6811,3171,1
6817,58149,1
6818,47,1
6819,14308,1
6819,14308,1
6819,2289,1
6819,14260,1
6821,87,1
6821,87,1
6821,6672,1
6821,34543,1
6826,33423,1
6826,25368,1
6826,35682,1
6826,39057,1
6826,39057,1
6826,54053,1
6826,13311,1
6826,8591,1
6827,39901,1
6827,42104,1
6827,39874,1
6828,14484,1
6828,32346,1
6828,32346,1
6828,35765,1
6828,27620,1
6828,1561,1
6828,4266,1
6828,32545,1
6829,12222,1
6830,23435,1
6834,53882,1
6834,42102,1
6834,46323,1
6834,39851,1
6834,8016,1
6837,41210,1
6841,6481,1
6841,3510,1
6841,19344,1
6841,46325,1
6844,39124,1
6844,12412,1
6846,5594,1
6847,8865,1
6847,29733,1
6847,32756,1
6847,32756,1
6847,27748,1
6847,15042,1
6847,15042,1
6847,8244,1
6847,14142,1
6847,14142,1
6850,29441,1
6852,2230,1
6852,2239,1
6852,2242,1
6852,14260,1
6852,17167,1
6853,25182,1
6853,46324,1
6853,27061,1
6854,14451,1
6854,452,1
6858,15429,1
6858,15427,1
6859,35741,1
6861,38980,1
6861,40431,1
6861,33930,1
6864,42015,1
6868,6637,1
6868,6637,1
6868,32125,1
6868,30879,1
6869,29713,1
6869,31225,1
6870,32763,1
6870,32766,1
6870,5381,1
6870,24681,1
6874,15663,1
6879,40306,1
6879,44553,1
6879,8503,1
6886,14316,1
6886,14316,1
